10/9 20:33:26.282  ---- Startup ----
10/9 20:34:00.971  ---- ClientAvailableHotfixes ----
10/9 20:34:00.986  ---- UserClientHotfixRequest ----
10/9 20:34:00.986  ---- ApplyingHotfixes from Cache ----
10/9 20:34:00.995  	68943 Table CharSectionCondition RecID 8 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 470276 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 470565 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 470969 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 471019 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 472246 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 472247 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 472262 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 472269 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 472970 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 472971 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 473001 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 473037 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 473054 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 473147 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 473157 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 473239 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70597 Table SpellMisc RecID 474093 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70640 Table SpellScript RecID 7622 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70173 Table ChrClasses RecID 12 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70634 Table Spell RecID 240447 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70634 Table SpellName RecID 240447 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70634 Table Spell RecID 286914 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70634 Table SpellName RecID 286914 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70634 Table SpellAuraOptions RecID 222348 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70634 Table SpellEffect RecID 749563 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70634 Table SpellEffect RecID 999492 VALIDATION_RESULT_DELETE
10/9 20:34:01.007  	70634 Table SpellLabel RecID 101861 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70634 Table SpellMisc RecID 360760 VALIDATION_RESULT_VALID
10/9 20:34:01.007  	70634 Table SpellScript RecID 58050 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70760 Table Holidays RecID 1182 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70760 Table Holidays RecID 1183 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70760 Table Holidays RecID 1184 VALIDATION_RESULT_INVALID
10/9 20:34:01.007  	70760 Table Holidays RecID 1185 VALIDATION_RESULT_INVALID
10/9 20:34:01.024  	70311 Table Spell RecID 330065 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70311 Table SpellName RecID 330065 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70311 Table Spell RecID 330069 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70311 Table SpellName RecID 330069 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70311 Table Spell RecID 330085 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70311 Table SpellName RecID 330085 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70311 Table SpellInterrupts RecID 189706 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70311 Table SpellInterrupts RecID 189707 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70311 Table SpellInterrupts RecID 189709 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table TransmogHoliday RecID 201355 VALIDATION_RESULT_INVALID
10/9 20:34:01.024  	70536 Table TradeSkillItem RecID 201355 VALIDATION_RESULT_INVALID
10/9 20:34:01.024  	70536 Table ModifiedReagentItem RecID 201355 VALIDATION_RESULT_INVALID
10/9 20:34:01.024  	70536 Table ItemSparse RecID 201355 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table ItemSearchName RecID 201355 VALIDATION_RESULT_INVALID
10/9 20:34:01.024  	70536 Table Item RecID 201355 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table TransmogHoliday RecID 201362 VALIDATION_RESULT_INVALID
10/9 20:34:01.024  	70536 Table TradeSkillItem RecID 201362 VALIDATION_RESULT_INVALID
10/9 20:34:01.024  	70536 Table ModifiedReagentItem RecID 201362 VALIDATION_RESULT_INVALID
10/9 20:34:01.024  	70536 Table ItemSparse RecID 201362 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table ItemSearchName RecID 201362 VALIDATION_RESULT_INVALID
10/9 20:34:01.024  	70536 Table Item RecID 201362 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table ItemCurrencyCost RecID 67398 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table ItemCurrencyCost RecID 67399 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table ItemEffect RecID 171866 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table ItemEffect RecID 171868 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table ItemXItemEffect RecID 107861 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table ItemXItemEffect RecID 107863 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table Spell RecID 393518 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table SpellName RecID 393518 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table Spell RecID 393536 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table SpellName RecID 393536 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table SpellEffect RecID 1032552 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table SpellEffect RecID 1032575 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table SpellInterrupts RecID 190167 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table SpellInterrupts RecID 190176 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table SpellMisc RecID 652356 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table SpellMisc RecID 652374 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table SpellReagents RecID 30995 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table SpellXSpellVisual RecID 375177 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table SpellXSpellVisual RecID 375188 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table WorldStateExpression RecID 38101 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70536 Table WorldStateExpression RecID 38102 VALIDATION_RESULT_VALID
10/9 20:34:01.024  	70658 Table GlobalStrings RecID 48793 VALIDATION_RESULT_VALID
10/9 20:34:01.024  ---- ApplyingHotfixes from Server ----
10/9 20:34:01.024  ---- Done applying initial hotfixes ----
10/9 20:34:02.051  	DBReply Table TactKey RecID 377 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 413 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 295 VALIDATION_RESULT_INVALID
10/9 20:34:02.051  	DBReply Table TactKey RecID 260 VALIDATION_RESULT_INVALID
10/9 20:34:02.051  	DBReply Table TactKey RecID 286 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 401 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 113 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 363 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 390 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 112 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 95 VALIDATION_RESULT_INVALID
10/9 20:34:02.051  	DBReply Table TactKey RecID 405 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 234 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 287 VALIDATION_RESULT_INVALID
10/9 20:34:02.051  	DBReply Table TactKey RecID 395 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 110 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 367 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 362 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 107 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 342 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 384 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 399 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 284 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 378 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 307 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 109 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 380 VALIDATION_RESULT_INVALID
10/9 20:34:02.051  	DBReply Table TactKey RecID 366 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 386 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 111 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 385 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 108 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 296 VALIDATION_RESULT_INVALID
10/9 20:34:02.051  	DBReply Table TactKey RecID 288 VALIDATION_RESULT_NOTPUBLIC
10/9 20:34:02.051  	DBReply Table TactKey RecID 344 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72222 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72230 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72220 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72233 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 130194 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 140779 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72224 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72226 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 163565 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 163566 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72221 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72225 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 187861 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72228 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 163206 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72231 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72229 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 168836 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72227 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72223 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 151377 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 129045 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table ItemSparse RecID 72232 VALIDATION_RESULT_INVALID
10/9 20:35:00.197  	DBReply Table TactKey RecID 377 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 413 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 286 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 401 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 113 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 363 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 390 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 112 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 405 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 234 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 395 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 110 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 367 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 362 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 107 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 342 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 384 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 399 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 284 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 378 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 307 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 109 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 366 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 386 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 111 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 385 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 108 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 288 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 344 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table Creature RecID 61708 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table Creature RecID 145133 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table Creature RecID 59216 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 295 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 260 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 95 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 287 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 380 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:00.197  	DBReply Table TactKey RecID 296 VALIDATION_RESULT_NOTPUBLIC
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 28025 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 5663 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 33176 VALIDATION_RESULT_DELETE
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 8590 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 1133 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 1134 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 25596 VALIDATION_RESULT_DELETE
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 5874 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 5875 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 8633 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 1041 VALIDATION_RESULT_DELETE
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 8589 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 901 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 2413 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 14062 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 142224 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 21736 VALIDATION_RESULT_DELETE
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 8583 VALIDATION_RESULT_INVALID
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 20221 VALIDATION_RESULT_DELETE
10/9 20:35:15.953  	DBReply Table ItemSparse RecID 8627 VALIDATION_RESULT_INVALID
10/9 20:35:18.061  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:18.061  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:18.061  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:28.199  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:28.199  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:28.199  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:29.397  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:29.397  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:29.397  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:30.481  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:30.481  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:30.481  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:31.866  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:31.866  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:31.866  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:32.813  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:32.813  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:32.813  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:33.872  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:33.872  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:33.872  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:34.905  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:34.905  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:34.905  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:35.941  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:35.941  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:35.941  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:37.415  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:37.415  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:37.415  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:38.640  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:38.640  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:38.640  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:39.762  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:39.762  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:39.762  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:41.049  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:41.049  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:41.049  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:42.390  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:42.390  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:42.390  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:43.366  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:43.366  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:43.366  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:44.603  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:44.603  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:44.603  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:45.679  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:45.679  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:45.679  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:46.774  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:46.774  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:46.774  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:47.787  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:47.787  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:47.787  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:49.225  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:49.225  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:49.225  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:50.268  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:50.268  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:50.268  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:51.465  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:51.465  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:51.465  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:52.760  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
10/9 20:35:52.760  	DBReply Table ItemSparse RecID 17 VALIDATION_RESULT_INVALID
10/9 20:35:52.760  	DBReply Table ItemSparse RecID 18 VALIDATION_RESULT_DELETE
10/9 20:35:54.148  	DBReply Table ItemSparse RecID 16 VALIDATION_RESULT_DELETE
